"","Request.id","Pickup.point","Driver.id","Status","Request.date","Request.time","Drop.date","Drop.time","Req_weekdays","Drop_weekdays","Req.hrs","drop.hrs","timeSlot","triptime","supply_demand"
"1871",6735,"Airport","196","Trip Completed","2016-07-15","23:35:13","2016-07-16","00:11:44","Fri","Sat",24,"00","Late-evening",36.5166666666667,"Supply City"
"1872",335,"City","197","Trip Completed","2016-07-11","07:39:00","2016-07-11","08:23:00","Mon","Mon",8,"08","Morning",44,"Supply Airport"
"1873",558,"City","197","Trip Completed","2016-07-11","10:15:00","2016-07-11","11:12:00","Mon","Mon",11,"11","Morning",57,"Supply Airport"
"1874",844,"City","197","Trip Completed","2016-07-11","17:38:00","2016-07-11","18:48:00","Mon","Mon",18,"18","Late-evening",70,"Supply Airport"
"1875",1186,"City","197","Trip Completed","2016-07-11","21:05:00","2016-07-11","22:16:00","Mon","Mon",22,"22","Late-evening",71,"Supply Airport"
"1876",1705,"City","197","Trip Completed","2016-07-12","08:08:00","2016-07-12","09:00:00","Tue","Tue",9,"09","Morning",52,"Supply Airport"
"1877",2469,"Airport","197","Trip Completed","2016-07-12","20:43:00","2016-07-12","21:35:00","Tue","Tue",21,"21","Late-evening",52,"Supply City"
"1878",2975,"Airport","197","Trip Completed","2016-07-13","06:53:25","2016-07-13","08:04:52","Wed","Wed",7,"08","Morning",71.45,"Supply City"
"1879",3641,"City","197","Trip Completed","2016-07-13","19:04:23","2016-07-13","20:04:51","Wed","Wed",20,"20","Late-evening",60.4666666666667,"Supply Airport"
"1880",4476,"Airport","197","Trip Completed","2016-07-14","08:50:51","2016-07-14","09:38:30","Thu","Thu",9,"09","Morning",47.65,"Supply City"
"1881",4969,"City","197","Trip Completed","2016-07-14","18:41:23","2016-07-14","19:09:31","Thu","Thu",19,"19","Late-evening",28.1333333333333,"Supply Airport"
"1882",5737,"City","197","Trip Completed","2016-07-15","07:49:45","2016-07-15","08:58:00","Fri","Fri",8,"08","Morning",68.25,"Supply Airport"
"1883",6102,"City","197","Trip Completed","2016-07-15","14:57:52","2016-07-15","15:30:03","Fri","Fri",15,"15","Evening",32.1833333333333,"Supply Airport"
"1884",6721,"City","197","Trip Completed","2016-07-15","23:23:48","2016-07-16","00:18:48","Fri","Sat",24,"00","Late-evening",55,"Supply Airport"
"1885",11,"City","198","Trip Completed","2016-07-11","01:00:00","2016-07-11","01:53:00","Mon","Mon",2,"01","Early Morning",53,"Supply Airport"
"1886",519,"City","198","Trip Completed","2016-07-11","09:43:00","2016-07-11","10:54:00","Mon","Mon",10,"10","Morning",71,"Supply Airport"
"1887",1994,"Airport","198","Trip Completed","2016-07-12","12:49:00","2016-07-12","13:48:00","Tue","Tue",13,"13","Afternoon",59,"Supply City"
"1888",2483,"Airport","198","Trip Completed","2016-07-12","20:46:00","2016-07-12","21:53:00","Tue","Tue",21,"21","Late-evening",67,"Supply City"
"1889",2635,"City","198","Trip Completed","2016-07-12","22:26:00","2016-07-12","23:33:00","Tue","Tue",23,"23","Late-evening",67,"Supply Airport"
"1890",3545,"City","198","Trip Completed","2016-07-13","18:00:59","2016-07-13","18:38:39","Wed","Wed",19,"18","Late-evening",37.6666666666667,"Supply Airport"
"1891",4730,"City","198","Trip Completed","2016-07-14","14:12:00","2016-07-14","15:25:12","Thu","Thu",15,"15","Evening",73.2,"Supply Airport"
"1892",4976,"Airport","198","Trip Completed","2016-07-14","18:46:48","2016-07-14","19:33:36","Thu","Thu",19,"19","Late-evening",46.8,"Supply City"
"1893",5789,"Airport","198","Trip Completed","2016-07-15","08:32:39","2016-07-15","09:15:16","Fri","Fri",9,"09","Morning",42.6166666666667,"Supply City"
"1894",6030,"Airport","198","Trip Completed","2016-07-15","12:54:09","2016-07-15","14:03:29","Fri","Fri",13,"14","Afternoon",69.3333333333333,"Supply City"
"1895",6616,"Airport","198","Trip Completed","2016-07-15","21:51:29","2016-07-15","22:20:19","Fri","Fri",22,"22","Late-evening",28.8333333333333,"Supply City"
"1896",165,"Airport","199","Trip Completed","2016-07-11","05:39:00","2016-07-11","06:11:00","Mon","Mon",6,"06","Morning",32,"Supply City"
"1897",1706,"City","199","Trip Completed","2016-07-12","08:11:00","2016-07-12","09:12:00","Tue","Tue",9,"09","Morning",61,"Supply Airport"
"1898",1821,"Airport","199","Trip Completed","2016-07-12","09:31:00","2016-07-12","10:36:00","Tue","Tue",10,"10","Morning",65,"Supply City"
"1899",2629,"City","199","Trip Completed","2016-07-12","22:13:00","2016-07-12","22:51:00","Tue","Tue",23,"22","Late-evening",38,"Supply Airport"
"1900",5227,"Airport","199","Trip Completed","2016-07-14","21:02:35","2016-07-14","22:19:25","Thu","Thu",22,"22","Late-evening",76.8333333333333,"Supply City"
"1901",5374,"City","199","Trip Completed","2016-07-14","23:40:04","2016-07-15","00:46:22","Thu","Fri",24,"00","Late-evening",66.3,"Supply Airport"
"1902",5823,"City","199","Trip Completed","2016-07-15","08:56:31","2016-07-15","10:07:32","Fri","Fri",9,"10","Morning",71.0166666666667,"Supply Airport"
"1903",6007,"City","199","Trip Completed","2016-07-15","12:15:42","2016-07-15","13:03:40","Fri","Fri",13,"13","Afternoon",47.9666666666667,"Supply Airport"
"1904",6736,"Airport","199","Trip Completed","2016-07-15","23:36:53","2016-07-16","00:20:14","Fri","Sat",24,"00","Late-evening",43.35,"Supply City"
"1905",590,"City","200","Trip Completed","2016-07-11","11:20:00","2016-07-11","12:10:00","Mon","Mon",12,"12","Afternoon",50,"Supply Airport"
"1906",779,"Airport","200","Trip Completed","2016-07-11","16:40:00","2016-07-11","17:14:00","Mon","Mon",17,"17","Evening",34,"Supply City"
"1907",1085,"City","200","Trip Completed","2016-07-11","20:03:00","2016-07-11","20:58:00","Mon","Mon",21,"20","Late-evening",55,"Supply Airport"
"1908",1435,"City","200","Trip Completed","2016-07-12","04:46:00","2016-07-12","05:55:00","Tue","Tue",5,"05","Early Morning",69,"Supply Airport"
"1909",2007,"City","200","Trip Completed","2016-07-12","13:24:00","2016-07-12","14:24:00","Tue","Tue",14,"14","Afternoon",60,"Supply Airport"
"1910",2381,"City","200","Trip Completed","2016-07-12","19:41:00","2016-07-12","20:53:00","Tue","Tue",20,"20","Late-evening",72,"Supply Airport"
"1911",2912,"Airport","200","Trip Completed","2016-07-13","06:13:27","2016-07-13","06:47:48","Wed","Wed",7,"06","Morning",34.35,"Supply City"
"1912",3453,"Airport","200","Trip Completed","2016-07-13","16:56:55","2016-07-13","18:07:05","Wed","Wed",17,"18","Evening",70.1666666666667,"Supply City"
"1913",4180,"Airport","200","Trip Completed","2016-07-14","05:18:07","2016-07-14","05:52:03","Thu","Thu",6,"05","Morning",33.9333333333333,"Supply City"
"1914",5122,"City","200","Trip Completed","2016-07-14","20:04:32","2016-07-14","20:53:21","Thu","Thu",21,"20","Late-evening",48.8166666666667,"Supply Airport"
"1915",5531,"Airport","200","Trip Completed","2016-07-15","05:23:07","2016-07-15","06:26:16","Fri","Fri",6,"06","Morning",63.15,"Supply City"
"1916",6582,"City","200","Trip Completed","2016-07-15","21:22:16","2016-07-15","22:06:38","Fri","Fri",22,"22","Late-evening",44.3666666666667,"Supply Airport"
"1917",406,"Airport","201","Trip Completed","2016-07-11","08:36:00","2016-07-11","09:34:00","Mon","Mon",9,"09","Morning",58,"Supply City"
"1918",740,"Airport","201","Trip Completed","2016-07-11","15:35:00","2016-07-11","16:15:00","Mon","Mon",16,"16","Evening",40,"Supply City"
"1919",1312,"City","201","Trip Completed","2016-07-11","22:48:00","2016-07-11","23:37:00","Mon","Mon",23,"23","Late-evening",49,"Supply Airport"
"1920",1540,"Airport","201","Trip Completed","2016-07-12","06:04:00","2016-07-12","06:55:00","Tue","Tue",7,"06","Morning",51,"Supply City"
"1921",1962,"City","201","Trip Completed","2016-07-12","11:59:00","2016-07-12","13:01:00","Tue","Tue",12,"13","Afternoon",62,"Supply Airport"
"1922",2173,"Airport","201","Trip Completed","2016-07-12","17:34:00","2016-07-12","18:33:00","Tue","Tue",18,"18","Late-evening",59,"Supply City"
"1923",3375,"City","201","Trip Completed","2016-07-13","14:12:23","2016-07-13","14:55:59","Wed","Wed",15,"14","Evening",43.6,"Supply Airport"
"1924",3540,"City","201","Trip Completed","2016-07-13","17:58:52","2016-07-13","18:29:14","Wed","Wed",18,"18","Late-evening",30.3666666666667,"Supply Airport"
"1925",4671,"City","201","Trip Completed","2016-07-14","12:29:14","2016-07-14","13:28:04","Thu","Thu",13,"13","Afternoon",58.8333333333333,"Supply Airport"
"1926",5336,"Airport","201","Trip Completed","2016-07-14","22:25:11","2016-07-14","23:41:47","Thu","Thu",23,"23","Late-evening",76.6,"Supply City"
"1927",5734,"City","201","Trip Completed","2016-07-15","07:44:41","2016-07-15","08:53:11","Fri","Fri",8,"08","Morning",68.5,"Supply Airport"
"1928",197,"City","202","Trip Completed","2016-07-11","06:00:00","2016-07-11","06:49:00","Mon","Mon",7,"06","Morning",49,"Supply Airport"
"1929",819,"Airport","202","Trip Completed","2016-07-11","17:29:00","2016-07-11","18:12:00","Mon","Mon",18,"18","Late-evening",43,"Supply City"
"1930",1527,"Airport","202","Trip Completed","2016-07-12","05:52:00","2016-07-12","07:07:00","Tue","Tue",6,"07","Morning",75,"Supply City"
"1931",3229,"Airport","202","Trip Completed","2016-07-13","09:54:42","2016-07-13","11:06:56","Wed","Wed",10,"11","Morning",72.2333333333333,"Supply City"
"1932",4638,"City","202","Trip Completed","2016-07-14","11:38:13","2016-07-14","12:38:04","Thu","Thu",12,"12","Afternoon",59.85,"Supply Airport"
"1933",5075,"City","202","Trip Completed","2016-07-14","19:45:45","2016-07-14","20:25:43","Thu","Thu",20,"20","Late-evening",39.9666666666667,"Supply Airport"
"1934",5455,"City","202","Trip Completed","2016-07-15","03:47:48","2016-07-15","04:53:45","Fri","Fri",4,"04","Early Morning",65.95,"Supply Airport"
"1935",5738,"City","202","Trip Completed","2016-07-15","07:53:45","2016-07-15","08:20:46","Fri","Fri",8,"08","Morning",27.0166666666667,"Supply Airport"
"1936",6167,"Airport","202","Trip Completed","2016-07-15","16:43:19","2016-07-15","17:24:19","Fri","Fri",17,"17","Evening",41,"Supply City"
"1937",220,"Airport","203","Trip Completed","2016-07-11","06:11:00","2016-07-11","06:55:00","Mon","Mon",7,"06","Morning",44,"Supply City"
"1938",909,"Airport","203","Trip Completed","2016-07-11","18:16:00","2016-07-11","19:07:00","Mon","Mon",19,"19","Late-evening",51,"Supply City"
"1939",1306,"Airport","203","Trip Completed","2016-07-11","22:39:00","2016-07-11","23:46:00","Mon","Mon",23,"23","Late-evening",67,"Supply City"
"1940",2998,"City","203","Trip Completed","2016-07-13","07:16:45","2016-07-13","07:45:47","Wed","Wed",8,"07","Morning",29.0333333333333,"Supply Airport"
"1941",3415,"City","203","Trip Completed","2016-07-13","15:28:02","2016-07-13","16:37:13","Wed","Wed",16,"16","Evening",69.1833333333333,"Supply Airport"
"1942",3789,"City","203","Trip Completed","2016-07-13","20:49:13","2016-07-13","21:41:24","Wed","Wed",21,"21","Late-evening",52.1833333333333,"Supply Airport"
"1943",4227,"Airport","203","Trip Completed","2016-07-14","05:49:34","2016-07-14","06:53:22","Thu","Thu",6,"06","Morning",63.8,"Supply City"
"1944",6490,"City","203","Trip Completed","2016-07-15","20:29:24","2016-07-15","21:17:23","Fri","Fri",21,"21","Late-evening",47.9833333333333,"Supply Airport"
"1945",6712,"Airport","203","Trip Completed","2016-07-15","23:02:31","2016-07-15","23:43:24","Fri","Fri",24,"23","Late-evening",40.8833333333333,"Supply City"
"1946",583,"Airport","204","Trip Completed","2016-07-11","11:08:00","2016-07-11","11:58:00","Mon","Mon",12,"11","Afternoon",50,"Supply City"
"1947",772,"City","204","Trip Completed","2016-07-11","16:25:00","2016-07-11","17:36:00","Mon","Mon",17,"17","Evening",71,"Supply Airport"
"1948",1142,"City","204","Trip Completed","2016-07-11","20:42:00","2016-07-11","21:40:00","Mon","Mon",21,"21","Late-evening",58,"Supply Airport"
"1949",1436,"City","204","Trip Completed","2016-07-12","04:46:00","2016-07-12","05:22:00","Tue","Tue",5,"05","Early Morning",36,"Supply Airport"
"1950",1986,"City","204","Trip Completed","2016-07-12","12:32:00","2016-07-12","13:05:00","Tue","Tue",13,"13","Afternoon",33,"Supply Airport"
"1951",2508,"Airport","204","Trip Completed","2016-07-12","21:04:00","2016-07-12","22:00:00","Tue","Tue",22,"22","Late-evening",56,"Supply City"
"1952",2788,"City","204","Trip Completed","2016-07-13","04:49:55","2016-07-13","05:56:07","Wed","Wed",5,"05","Early Morning",66.2,"Supply Airport"
"1953",2956,"Airport","204","Trip Completed","2016-07-13","06:42:12","2016-07-13","07:35:04","Wed","Wed",7,"07","Morning",52.8666666666667,"Supply City"
"1954",4518,"City","204","Trip Completed","2016-07-14","09:18:42","2016-07-14","10:20:53","Thu","Thu",10,"10","Morning",62.1833333333333,"Supply Airport"
"1955",4681,"City","204","Trip Completed","2016-07-14","12:47:46","2016-07-14","13:22:59","Thu","Thu",13,"13","Afternoon",35.2166666666667,"Supply Airport"
"1956",5041,"City","204","Trip Completed","2016-07-14","19:20:06","2016-07-14","20:21:57","Thu","Thu",20,"20","Late-evening",61.85,"Supply Airport"
"1957",6176,"City","204","Trip Completed","2016-07-15","16:55:46","2016-07-15","17:44:51","Fri","Fri",17,"17","Evening",49.0833333333333,"Supply Airport"
"1958",542,"Airport","205","Trip Completed","2016-07-11","10:06:00","2016-07-11","11:02:00","Mon","Mon",11,"11","Morning",56,"Supply City"
"1959",605,"Airport","205","Trip Completed","2016-07-11","11:42:00","2016-07-11","12:31:00","Mon","Mon",12,"12","Afternoon",49,"Supply City"
"1960",1908,"Airport","205","Trip Completed","2016-07-12","10:35:00","2016-07-12","11:40:00","Tue","Tue",11,"11","Morning",65,"Supply City"
"1961",3662,"City","205","Trip Completed","2016-07-13","19:19:23","2016-07-13","20:20:17","Wed","Wed",20,"20","Late-evening",60.9,"Supply Airport"
"1962",4254,"City","205","Trip Completed","2016-07-14","06:06:21","2016-07-14","07:12:50","Thu","Thu",7,"07","Morning",66.4833333333333,"Supply Airport"
"1963",5337,"City","205","Trip Completed","2016-07-14","22:21:28","2016-07-14","23:23:40","Thu","Thu",23,"23","Late-evening",62.2,"Supply Airport"
"1964",5430,"City","205","Trip Completed","2016-07-15","02:35:11","2016-07-15","03:25:33","Fri","Fri",3,"03","Early Morning",50.3666666666667,"Supply Airport"
"1965",6630,"Airport","205","Trip Completed","2016-07-15","21:58:19","2016-07-15","22:50:50","Fri","Fri",22,"22","Late-evening",52.5166666666667,"Supply City"
"1966",297,"Airport","206","Trip Completed","2016-07-11","07:13:00","2016-07-11","07:43:00","Mon","Mon",8,"07","Morning",30,"Supply City"
"1967",501,"City","206","Trip Completed","2016-07-11","09:37:00","2016-07-11","10:10:00","Mon","Mon",10,"10","Morning",33,"Supply Airport"
"1968",826,"City","206","Trip Completed","2016-07-11","17:32:00","2016-07-11","18:39:00","Mon","Mon",18,"18","Late-evening",67,"Supply Airport"
"1969",2339,"City","206","Trip Completed","2016-07-12","19:19:00","2016-07-12","20:12:00","Tue","Tue",20,"20","Late-evening",53,"Supply Airport"
"1970",3025,"City","206","Trip Completed","2016-07-13","07:32:12","2016-07-13","08:45:26","Wed","Wed",8,"08","Morning",73.2333333333333,"Supply Airport"
"1971",4803,"City","206","Trip Completed","2016-07-14","17:02:43","2016-07-14","18:17:52","Thu","Thu",18,"18","Late-evening",75.15,"Supply Airport"
"1972",5893,"City","206","Trip Completed","2016-07-15","09:42:11","2016-07-15","10:18:04","Fri","Fri",10,"10","Morning",35.8833333333333,"Supply Airport"
"1973",876,"Airport","207","Trip Completed","2016-07-11","17:58:00","2016-07-11","18:33:00","Mon","Mon",18,"18","Late-evening",35,"Supply City"
"1974",1318,"City","207","Trip Completed","2016-07-11","22:51:00","2016-07-11","23:45:00","Mon","Mon",23,"23","Late-evening",54,"Supply Airport"
"1975",1477,"Airport","207","Trip Completed","2016-07-12","05:16:00","2016-07-12","06:13:00","Tue","Tue",6,"06","Morning",57,"Supply City"
"1976",2084,"Airport","207","Trip Completed","2016-07-12","15:46:00","2016-07-12","16:40:00","Tue","Tue",16,"16","Evening",54,"Supply City"
"1977",2354,"Airport","207","Trip Completed","2016-07-12","19:25:00","2016-07-12","20:09:00","Tue","Tue",20,"20","Late-evening",44,"Supply City"
"1978",3407,"Airport","207","Trip Completed","2016-07-13","15:24:47","2016-07-13","16:34:49","Wed","Wed",16,"16","Evening",70.0333333333333,"Supply City"
"1979",3703,"Airport","207","Trip Completed","2016-07-13","19:42:01","2016-07-13","20:50:38","Wed","Wed",20,"20","Late-evening",68.6166666666667,"Supply City"
"1980",4085,"Airport","207","Trip Completed","2016-07-14","02:42:00","2016-07-14","03:28:10","Thu","Thu",3,"03","Early Morning",46.1666666666667,"Supply City"
"1981",4625,"City","207","Trip Completed","2016-07-14","11:04:55","2016-07-14","12:14:46","Thu","Thu",12,"12","Afternoon",69.85,"Supply Airport"
"1982",4866,"City","207","Trip Completed","2016-07-14","17:35:53","2016-07-14","18:27:47","Thu","Thu",18,"18","Late-evening",51.9,"Supply Airport"
"1983",1278,"City","208","Trip Completed","2016-07-11","22:03:00","2016-07-11","23:05:00","Mon","Mon",23,"23","Late-evening",62,"Supply Airport"
"1984",2037,"City","208","Trip Completed","2016-07-12","14:13:00","2016-07-12","15:04:00","Tue","Tue",15,"15","Evening",51,"Supply Airport"
"1985",2567,"Airport","208","Trip Completed","2016-07-12","21:37:00","2016-07-12","22:26:00","Tue","Tue",22,"22","Late-evening",49,"Supply City"
"1986",2829,"City","208","Trip Completed","2016-07-13","05:20:05","2016-07-13","06:17:18","Wed","Wed",6,"06","Morning",57.2166666666667,"Supply Airport"
"1987",2918,"Airport","208","Trip Completed","2016-07-13","06:20:10","2016-07-13","07:01:26","Wed","Wed",7,"07","Morning",41.2666666666667,"Supply City"
"1988",3362,"Airport","208","Trip Completed","2016-07-13","13:37:26","2016-07-13","14:36:47","Wed","Wed",14,"14","Afternoon",59.35,"Supply City"
"1989",5615,"City","208","Trip Completed","2016-07-15","06:27:11","2016-07-15","07:32:20","Fri","Fri",7,"07","Morning",65.15,"Supply Airport"
"1990",2008,"Airport","209","Trip Completed","2016-07-12","13:23:00","2016-07-12","14:28:00","Tue","Tue",14,"14","Afternoon",65,"Supply City"
"1991",3031,"Airport","209","Trip Completed","2016-07-13","07:32:39","2016-07-13","08:28:29","Wed","Wed",8,"08","Morning",55.8333333333333,"Supply City"
"1992",3500,"Airport","209","Trip Completed","2016-07-13","17:31:22","2016-07-13","18:11:49","Wed","Wed",18,"18","Late-evening",40.45,"Supply City"
"1993",5079,"City","209","Trip Completed","2016-07-14","19:40:11","2016-07-14","20:16:24","Thu","Thu",20,"20","Late-evening",36.2166666666667,"Supply Airport"
"1994",5967,"City","209","Trip Completed","2016-07-15","10:56:15","2016-07-15","11:55:28","Fri","Fri",11,"11","Morning",59.2166666666667,"Supply Airport"
"1995",6375,"City","209","Trip Completed","2016-07-15","19:10:20","2016-07-15","20:24:42","Fri","Fri",20,"20","Late-evening",74.3666666666667,"Supply Airport"
